cpu_usage_x,mem_usage_x,net_in_rate_x,net_out_rate_x,disk_in_rate_x,disk_out_rate_x,cpu_usage_y,mem_usage_y,net_in_rate_y,net_out_rate_y,disk_in_rate_y,disk_out_rate_y,avg_lat
3.23,9.77,158.47,347.54,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.58,347.39,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.69,347.23,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.8,347.07,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.9,346.92,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,159.01,346.76,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.93,346.84,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9268866472677936
3.24,9.77,158.85,346.92,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.78,347.0,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.7,347.07,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.62,347.15,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.27,9.77,158.53,347.26,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9819371251693126
3.27,9.77,158.44,347.37,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9804947380096138
3.28,9.77,158.35,347.47,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.28,9.77,158.26,347.58,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.29,9.77,158.17,347.69,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.29,9.77,158.22,347.62,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.28,9.77,158.27,347.56,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9182404449994908
3.28,9.77,158.32,347.5,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.28,9.77,158.37,347.43,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.28,9.77,158.42,347.37,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9766137968719366
3.27,9.77,158.41,347.28,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.4,347.19,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9337841222156112
3.25,9.77,158.4,347.1,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.39,347.01,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.39,346.92,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.45,346.98,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.51,347.04,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.57,347.1,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.64,347.16,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.7,347.23,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.51,347.43,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.33,347.64,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.14,347.85,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.988807111750764
3.23,9.77,157.96,348.06,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,157.77,348.26,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,157.83,348.16,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,157.89,348.05,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,157.95,347.94,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.01,347.83,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9904360284874092
3.27,9.77,158.07,347.72,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9961613863856196
3.28,9.77,158.16,347.65,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.866102514850705
3.29,9.77,158.25,347.58,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9675869377264548
3.31,9.77,158.33,347.52,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.32,9.77,158.42,347.45,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,158.51,347.38,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,158.64,347.28,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,158.77,347.17,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9619854049511222
3.33,9.77,158.91,347.07,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9614180009628368
3.33,9.77,159.04,346.97,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.32,9.77,159.17,346.87,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,159.15,346.78,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,159.12,346.69,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,159.1,346.6,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,159.07,346.51,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,159.05,346.42,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.31,9.77,158.99,346.5,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.29,9.77,158.92,346.58,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.86,346.66,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.8,346.74,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9714436645084088
3.22,9.77,158.73,346.81,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.75,347.0,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.76,347.18,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.77,347.36,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.78,347.54,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.999402178766364
3.25,9.77,158.8,347.72,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.65,347.78,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.5,347.84,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.35,347.9,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.21,347.96,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.06,348.03,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.15,347.95,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.24,347.88,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.33,347.81,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.42,347.74,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,0.9825520102486186
3.24,9.77,158.51,347.67,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.62,347.48,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.73,347.3,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.84,347.11,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.96,346.93,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,159.07,346.75,0.0,0.0,55.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.91,346.88,0.0,0.0,54.89,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.75,347.01,0.0,0.0,54.78,255.99,1000.0,1000.0,200.0,200.0,1.0
3.2,9.77,158.59,347.14,0.0,0.0,54.67,255.99,1000.0,1000.0,200.0,200.0,1.0
3.18,9.77,158.43,347.27,0.0,0.0,54.56,255.99,1000.0,1000.0,200.0,200.0,1.0
3.16,9.77,158.27,347.41,0.0,0.0,54.45,255.99,1000.0,1000.0,200.0,200.0,1.0
3.15,9.77,158.36,347.4,0.0,0.0,54.36,255.99,1000.0,1000.0,200.0,200.0,1.0
3.14,9.77,158.44,347.4,0.0,0.0,54.27,255.99,1000.0,1000.0,200.0,200.0,1.0
3.12,9.77,158.52,347.39,0.0,0.0,54.18,255.99,1000.0,1000.0,200.0,200.0,1.0
3.11,9.77,158.61,347.39,0.0,0.0,54.09,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.69,347.38,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.63,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.57,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.1,9.77,158.51,347.33,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.1,9.77,158.45,347.31,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.1,9.77,158.39,347.3,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.41,347.33,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.09,9.77,158.44,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.08,9.77,158.46,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.08,9.77,158.49,347.45,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.07,9.77,158.51,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.07,9.77,158.52,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.06,9.77,158.52,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.06,9.77,158.53,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.06,9.77,158.54,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.05,9.77,158.54,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.07,9.77,158.65,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.08,9.77,158.75,347.23,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.902390433020994
3.1,9.77,158.85,347.11,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.11,9.77,158.96,346.98,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.13,9.77,159.06,346.86,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9584096335219366
3.15,9.77,158.91,346.97,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.17,9.77,158.77,347.09,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.2,9.77,158.62,347.2,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.47,347.32,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.32,347.43,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.46,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.6,347.27,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.74,347.19,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.88,347.11,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.02,347.04,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.04,346.98,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.06,346.92,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.08,346.87,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,159.1,346.81,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,159.12,346.76,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,159.01,346.96,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.9,347.15,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.79,347.35,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.68,347.55,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.57,347.74,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.56,347.66,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9151273894085236
3.26,9.77,158.56,347.57,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.55,347.48,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.54,347.39,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.53,347.3,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.46,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.39,347.44,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.32,347.5,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.27,9.77,158.25,347.57,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.27,9.77,158.19,347.63,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.34,347.51,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.49,347.38,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.64,347.26,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.79,347.13,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.24,9.77,158.94,347.0,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.8,347.08,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.66,347.16,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.23,9.77,158.51,347.24,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.37,347.32,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.22,9.77,158.22,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9962211578619288
3.24,9.77,158.3,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.37,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.28,9.77,158.44,347.4,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.7887451611335388
3.3,9.77,158.52,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.922140205761604
3.32,9.77,158.59,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.32,9.77,158.48,347.58,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9983833082563188
3.33,9.77,158.37,347.75,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.25,347.93,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9656865305192834
3.35,9.77,158.14,348.1,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.963086545986967
3.35,9.77,158.03,348.27,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.14,348.17,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.25,348.07,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8354506492635234
3.35,9.77,158.36,347.97,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9126945598307212
3.35,9.77,158.47,347.87,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9255565932496604
3.35,9.77,158.58,347.76,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.57,347.73,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.55,347.7,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.982734781919763
3.35,9.77,158.54,347.67,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8824174814373681
3.35,9.77,158.53,347.64,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8173204772667236
3.36,9.77,158.51,347.61,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.56,347.49,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9582697159296752
3.35,9.77,158.6,347.37,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.64,347.25,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.68,347.12,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9412372930865596
3.35,9.77,158.73,347.0,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.75,347.01,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9988606495531464
3.36,9.77,158.77,347.02,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8576921872340707
3.36,9.77,158.79,347.03,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.81,347.05,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.931419045866026
3.37,9.77,158.83,347.06,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.9843162906413314
3.37,9.77,158.74,347.23,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.66,347.41,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.57,347.59,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.49,347.77,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.37,9.77,158.4,347.95,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.29,348.03,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.18,348.11,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.36,9.77,158.07,348.19,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,157.96,348.28,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,157.85,348.36,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.03,348.18,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.35,9.77,158.22,348.01,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.4,347.84,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.59,347.66,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.77,347.49,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,158.83,347.33,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8434657351921966
3.34,9.77,158.89,347.18,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,0.8669690505611998
3.34,9.77,158.95,347.03,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,159.01,346.88,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,159.07,346.73,0.0,0.0,54.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.34,9.77,159.06,346.85,0.0,0.0,53.89,255.99,1000.0,1000.0,200.0,200.0,1.0
3.33,9.77,159.06,346.97,0.0,0.0,53.79,255.99,1000.0,1000.0,200.0,200.0,1.0
3.32,9.77,159.05,347.1,0.0,0.0,53.68,255.99,1000.0,1000.0,200.0,200.0,1.0
3.31,9.77,159.04,347.22,0.0,0.0,53.57,255.99,1000.0,1000.0,200.0,200.0,1.0
3.3,9.77,159.04,347.35,0.0,0.0,53.46,255.99,1000.0,1000.0,200.0,200.0,1.0
3.29,9.77,158.84,347.44,0.0,0.0,53.37,255.99,1000.0,1000.0,200.0,200.0,1.0
3.28,9.77,158.65,347.54,0.0,0.0,53.28,255.99,1000.0,1000.0,200.0,200.0,0.9760611898654424
3.27,9.77,158.45,347.63,0.0,0.0,53.18,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.26,347.73,0.0,0.0,53.09,255.99,1000.0,1000.0,200.0,200.0,1.0
3.25,9.77,158.07,347.82,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.13,347.72,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.18,347.62,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.24,347.52,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,0.9402758399592582
3.26,9.77,158.3,347.41,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.36,347.31,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.33,347.38,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,1.0
3.26,9.77,158.31,347.45,0.0,0.0,53.0,255.99,1000.0,1000.0,200.0,200.0,1.0
